data,date,time,datetime,category,category_desc,matrix_id,rid,outLat,outLong,inLat,inLong
אבשלום,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12527,,,31.513,34.452
מטווח ניר עם,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12526,,,31.513,34.452
מפלסים,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12525,,,31.513,34.452
שדרות,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12524,,,31.513,34.452
 איבים,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12524,,,31.513,34.452
ניר עם,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12523,,,31.513,34.452
גבים,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12522,,,31.513,34.452
 מכללת ספיר,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12522,,,31.513,34.452
מטווח ניר עם,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12521,,,31.513,34.452
מפלסים,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12520,,,31.513,34.452
שדרות,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12519,,,31.513,34.452
 איבים,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12519,,,31.513,34.452
ניר עם,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12518,,,31.513,34.452
גבים,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12517,,,31.513,34.452
 מכללת ספיר,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12517,,,31.513,34.452
מטווח ניר עם,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12516,,,31.513,34.452
מפלסים,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12515,,,31.513,34.452
שדרות,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12514,,,31.513,34.452
 איבים,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12514,,,31.513,34.452
ניר עם,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12513,,,31.513,34.452
גבים,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12512,,,31.513,34.452
 מכללת ספיר,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12512,,,31.513,34.452
עין השלושה,16.05.2021,12:43:39,2021-05-16T12:44:00,1,ירי רקטות וטילים,1,12511,,,31.513,34.452
נירים,16.05.2021,12:43:39,2021-05-16T12:44:00,1,ירי רקטות וטילים,1,12510,,,31.513,34.452
ניר עוז,16.05.2021,12:43:39,2021-05-16T12:44:00,1,ירי רקטות וטילים,1,12509,,,31.513,34.452
חצור אשדוד,16.05.2021,12:27:32,2021-05-16T12:28:00,1,ירי רקטות וטילים,1,12508,,,31.513,34.452
אשדוד - ח,16.05.2021,12:27:32,2021-05-16T12:28:00,1,ירי רקטות וטילים,1,12507,,,31.513,34.452
שפיר,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12506,,,31.513,34.452
עין צורים,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12505,,,31.513,34.452
מרכז שפירא,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12504,,,31.513,34.452
זרחיה,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12503,,,31.513,34.452
תימורים,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12502,,,31.513,34.452
כפר ורבורג,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12501,,,31.513,34.452
באר טוביה,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12500,,,31.513,34.452
אורות,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12499,,,31.513,34.452
אביגדור,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12498,,,31.513,34.452
שדה עוזיהו,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12497,,,31.513,34.452
עזריקם,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12496,,,31.513,34.452
עזר,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12495,,,31.513,34.452
ניצן,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12494,,,31.513,34.452
גבעתי,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12493,,,31.513,34.452
בית עזרא,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12492,,,31.513,34.452
אמונים,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12491,,,31.513,34.452
אזור תעשייה עד הלום,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12490,,,31.513,34.452
כרם ביבנה,16.05.2021,12:27:10,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12489,,,31.513,34.452
שדמה,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12488,,,31.513,34.452
קבוצת יבנה,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12487,,,31.513,34.452
עשרת,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12486,,,31.513,34.452
נווה מבטח,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12485,,,31.513,34.452
משגב דב,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12484,,,31.513,34.452
מישר,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12483,,,31.513,34.452
כפר מרדכי,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12482,,,31.513,34.452
גבעת וושינגטון,16.05.2021,12:27:05,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12481,,,31.513,34.452
אזור תעשייה תימורים,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12480,,,31.513,34.452
תלמי יחיאל,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12479,,,31.513,34.452
קריית מלאכי,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12478,,,31.513,34.452
ערוגות,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12477,,,31.513,34.452
כפר הרי''ף וצומת ראם,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12476,,,31.513,34.452
כפר אחים,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12475,,,31.513,34.452
ינון,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12474,,,31.513,34.452
אחווה,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12473,,,31.513,34.452
שתולים,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12472,,,31.513,34.452
גן יבנה,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12471,,,31.513,34.452
ביצרון,16.05.2021,12:26:59,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12470,,,31.513,34.452
תלמי יפה,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12469,,,31.513,34.452
גיאה,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12468,,,31.513,34.452
בית שקמה,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12467,,,31.513,34.452
מבקיעים,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12466,,,31.513,34.452
בת הדר,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12465,,,31.513,34.452
אזור תעשייה הדרומי אשקלון,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12464,,,31.513,34.452
אשקלון,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12463,,,31.513,34.452
משען,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12462,,,31.513,34.452
כפר סילבר,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12461,,,31.513,34.452
ברכיה,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12460,,,31.513,34.452
אזור תעשייה צפוני אשקלון,16.05.2021,12:26:44,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12459,,,31.513,34.452
כיסופים,16.05.2021,12:25:58,2021-05-16T12:26:00,1,ירי רקטות וטילים,1,12458,,,31.513,34.452
שוקדה,16.05.2021,12:17:30,2021-05-16T12:18:00,1,ירי רקטות וטילים,1,12457,,,31.513,34.452
שרשרת,16.05.2021,12:17:24,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12456,,,31.513,34.452
שיבולים,16.05.2021,12:17:24,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12455,,,31.513,34.452
נחל עוז,16.05.2021,12:17:24,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12454,,,31.513,34.452
נתיבות,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12453,,,31.513,34.452
בית הגדי,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12452,,,31.513,34.452
תקומה,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12451,,,31.513,34.452
תקומה וחוות יזרעם,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12450,,,31.513,34.452
סעד,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12449,,,31.513,34.452
כפר מימון ותושיה,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12448,,,31.513,34.452
זמרת ושובה,16.05.2021,12:17:18,2021-05-16T12:17:00,1,ירי רקטות וטילים,1,12447,,,31.513,34.452
ניר עוז,16.05.2021,12:15:22,2021-05-16T12:15:00,1,ירי רקטות וטילים,1,12446,,,31.513,34.452
תלמי אליהו,16.05.2021,10:59:25,2021-05-16T10:59:00,1,ירי רקטות וטילים,1,12445,,,31.513,34.452
שדה ניצן,16.05.2021,10:59:25,2021-05-16T10:59:00,1,ירי רקטות וטילים,1,12444,,,31.513,34.452
צוחר ואוהד,16.05.2021,10:59:25,2021-05-16T10:59:00,1,ירי רקטות וטילים,1,12443,,,31.513,34.452
עין הבשור,16.05.2021,10:59:25,2021-05-16T10:59:00,1,ירי רקטות וטילים,1,12442,,,31.513,34.452
מבטחים עמיעוז ישע,16.05.2021,10:59:25,2021-05-16T10:59:00,1,ירי רקטות וטילים,1,12441,,,31.513,34.452
עין השלושה,16.05.2021,10:18:17,2021-05-16T10:18:00,1,ירי רקטות וטילים,1,12440,,,31.513,34.452
נירים,16.05.2021,10:18:13,2021-05-16T10:18:00,1,ירי רקטות וטילים,1,12439,,,31.513,34.452
ברכיה,16.05.2021,06:19:36,2021-05-16T06:20:00,1,ירי רקטות וטילים,1,12438,,,31.513,34.452
ניצנים,16.05.2021,06:19:36,2021-05-16T06:20:00,1,ירי רקטות וטילים,1,12437,,,31.513,34.452
ניר ישראל,16.05.2021,06:19:25,2021-05-16T06:19:00,1,ירי רקטות וטילים,1,12436,,,31.513,34.452
הודיה,16.05.2021,06:19:25,2021-05-16T06:19:00,1,ירי רקטות וטילים,1,12435,,,31.513,34.452
נחל עוז,16.05.2021,05:58:32,2021-05-16T05:59:00,1,ירי רקטות וטילים,1,12434,,,31.513,34.452
באר שבע - מערב,16.05.2021,02:24:00,2021-05-16T02:24:00,1,ירי רקטות וטילים,1,12433,,,31.513,34.452
באר שבע - דרום,16.05.2021,02:23:20,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12432,,,31.513,34.452
חצרים,16.05.2021,02:23:20,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12431,,,31.513,34.452
עומר,16.05.2021,02:22:43,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12430,,,31.513,34.452
באר שבע - מערב,16.05.2021,02:22:43,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12429,,,31.513,34.452
באר שבע - מזרח,16.05.2021,02:22:43,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12428,,,31.513,34.452
תפרח,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12427,,,31.513,34.452
לקיה והפזורה,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12426,,,31.513,34.452
אשל הנשיא,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12425,,,31.513,34.452
תראבין א-צאנע ופזורה,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12424,,,31.513,34.452
רהט והפזורה,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12423,,,31.513,34.452
משמר הנגב,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12422,,,31.513,34.452
להבים,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12421,,,31.513,34.452
גבעות בר,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12420,,,31.513,34.452
אזור תעשייה עידן הנגב,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12419,,,31.513,34.452
באר שבע - צפון,16.05.2021,02:22:38,2021-05-16T02:23:00,1,ירי רקטות וטילים,1,12418,,,31.513,34.452
כרם שלום,16.05.2021,01:58:00,2021-05-16T01:58:00,1,ירי רקטות וטילים,1,12417,,,31.513,34.452
נתיבות,16.05.2021,00:58:03,2021-05-16T00:58:00,1,ירי רקטות וטילים,1,12416,,,31.513,34.452
תקומה וחוות יזרעם,16.05.2021,00:58:03,2021-05-16T00:58:00,1,ירי רקטות וטילים,1,12415,,,31.513,34.452
תקומה,16.05.2021,00:57:58,2021-05-16T00:58:00,1,ירי רקטות וטילים,1,12414,,,31.513,34.452
תקומה וחוות יזרעם,16.05.2021,00:56:07,2021-05-16T00:56:00,1,ירי רקטות וטילים,1,12413,,,31.513,34.452
זמרת ושובה,16.05.2021,00:56:07,2021-05-16T00:56:00,1,ירי רקטות וטילים,1,12412,,,31.513,34.452
נתיבות,16.05.2021,00:56:07,2021-05-16T00:56:00,1,ירי רקטות וטילים,1,12411,,,31.513,34.452
עין השלושה,16.05.2021,00:26:51,2021-05-16T00:27:00,1,ירי רקטות וטילים,1,12410,,,31.513,34.452
כיסופים,16.05.2021,00:26:51,2021-05-16T00:27:00,1,ירי רקטות וטילים,1,12409,,,31.513,34.452
קבוצת יבנה,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12408,,,31.513,34.452
מתחם בני דרום,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12407,,,31.513,34.452
כרם ביבנה,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12406,,,31.513,34.452
כפר אביב,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12405,,,31.513,34.452
גן יבנה,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12404,,,31.513,34.452
גן הדרום,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12403,,,31.513,34.452
גבעת וושינגטון,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12402,,,31.513,34.452
ביצרון,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12401,,,31.513,34.452
ניר גלים,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12400,,,31.513,34.452
בני דרום,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12399,,,31.513,34.452
אשדוד - יא,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12398,,,31.513,34.452
מרינה,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12398,,,31.513,34.452
אשדוד - ח,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12397,,,31.513,34.452
אשדוד - ג,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12396,,,31.513,34.452
אשדוד - א,16.05.2021,00:22:26,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12395,,,31.513,34.452
מעון צופיה,16.05.2021,00:22:04,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12394,,,31.513,34.452
גאליה,16.05.2021,00:22:04,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12393,,,31.513,34.452
בן זכאי,16.05.2021,00:21:59,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12392,,,31.513,34.452
כפר הנגיד,16.05.2021,00:21:59,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12391,,,31.513,34.452
יבנה,16.05.2021,00:21:59,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12390,,,31.513,34.452
שדמה,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12389,,,31.513,34.452
עשרת,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12388,,,31.513,34.452
נווה מבטח,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12387,,,31.513,34.452
משגב דב,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12386,,,31.513,34.452
מישר,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12385,,,31.513,34.452
כפר מרדכי,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12384,,,31.513,34.452
כנות,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12383,,,31.513,34.452
בניה,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12382,,,31.513,34.452
בית גמליאל,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12381,,,31.513,34.452
אזור תעשייה כנות,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12380,,,31.513,34.452
קדרון,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12379,,,31.513,34.452
גדרה,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12378,,,31.513,34.452
בית אלעזרי,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12377,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,16.05.2021,00:21:53,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12376,,,31.513,34.452
גן שורק,16.05.2021,00:21:32,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12375,,,31.513,34.452
פארק תעשיות פלמחים,16.05.2021,00:21:32,2021-05-16T00:22:00,1,ירי רקטות וטילים,1,12374,,,31.513,34.452
מקווה ישראל,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12373,,,31.513,34.452
חולון,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12372,,,31.513,34.452
גבעתיים,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12371,,,31.513,34.452
בת-ים,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12370,,,31.513,34.452
אזור,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12369,,,31.513,34.452
תל אביב - מזרח,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12368,,,31.513,34.452
תל אביב - דרום העיר ויפו,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12367,,,31.513,34.452
משמר השבעה,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12366,,,31.513,34.452
נטעים,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12365,,,31.513,34.452
בית חנן,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12364,,,31.513,34.452
רמת גן - מערב,16.05.2021,00:21:26,2021-05-16T00:21:00,1,ירי רקטות וטילים,1,12363,,,31.513,34.452
